,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Year_of_Sales,Hit
162,235,Luigi's Mansion: Dark Moon,3DS,2013.0,Action,Nintendo,1.8,1.39,1.11,0.29,86.0,74.0,8.4,458.0,Next Level Games,E,3.0,1
163,236,Forza Motorsport 4,X360,2011.0,Racing,Microsoft Game Studios,2.08,1.97,0.06,0.46,91.0,83.0,8.2,617.0,Turn 10,E,5.0,1
164,238,Madden NFL 2005,PS2,2004.0,Sports,Electronic Arts,4.18,0.26,0.01,0.08,91.0,30.0,7.9,78.0,EA Tiburon,E,12.0,1
165,239,Guitar Hero III: Legends of Rock,X360,2007.0,Misc,Activision,3.19,0.91,0.01,0.42,85.0,69.0,7.9,165.0,Neversoft Entertainment,T,9.0,1
166,241,Madden NFL 07,PS2,2006.0,Sports,Electronic Arts,3.63,0.24,0.01,0.61,84.0,29.0,8.2,39.0,EA Sports,E,10.0,1
167,242,Halo 5: Guardians,XOne,2015.0,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,84.0,101.0,6.4,2438.0,343 Industries,T,1.0,1
168,243,Spider-Man: The Movie,PS2,2002.0,Action,Activision,2.71,1.51,0.03,0.23,76.0,25.0,7.9,41.0,Treyarch,E,14.0,1
169,245,Call of Duty: Infinite Warfare,PS4,2016.0,Shooter,Activision,1.61,2.0,0.15,0.71,77.0,82.0,3.4,1129.0,Infinity Ward,M,0.0,1
170,246,God of War,PS2,2005.0,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,94.0,75.0,8.9,997.0,SCE Santa Monica,M,11.0,1
171,247,Splatoon,WiiU,2015.0,Shooter,Nintendo,1.54,1.18,1.46,0.26,81.0,88.0,8.5,1184.0,Nintendo,E10+,1.0,1
172,248,Nintendo Land,WiiU,2012.0,Misc,Nintendo,2.52,1.11,0.46,0.33,77.0,61.0,7.9,471.0,Nintendo,E10+,4.0,1
173,249,Tony Hawk's Pro Skater 3,PS2,2001.0,Sports,Activision,2.66,1.29,0.01,0.46,97.0,34.0,7.5,298.0,Neversoft Entertainment,T,15.0,1
174,250,Winning Eleven: Pro Evolution Soccer 2007,PS2,2006.0,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,86.0,19.0,8.9,33.0,Konami,E,10.0,1
175,251,The Elder Scrolls IV: Oblivion,X360,2006.0,Role-Playing,Take-Two Interactive,2.82,1.03,0.13,0.4,94.0,90.0,8.7,1109.0,Bethesda Softworks,M,10.0,1
176,253,Need for Speed: Most Wanted,PS2,2005.0,Racing,Electronic Arts,2.03,1.79,0.08,0.47,82.0,36.0,9.1,137.0,EA Canada,T,11.0,1
177,254,Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,2.64,1.33,0.01,0.39,56.0,37.0,8.3,31.0,"Ubisoft Paris, Ubisoft Montpellier",E10+,6.0,1
178,256,Resistance: Fall of Man,PS3,2006.0,Shooter,Sony Computer Entertainment,1.74,1.72,0.14,0.75,86.0,70.0,8.1,715.0,Insomniac Games,M,10.0,1
179,258,Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,87.0,64.0,9.0,766.0,Square Enix,E10+,11.0,1
180,260,Super Mario 3D World,WiiU,2013.0,Platform,Nintendo,2.11,1.16,0.73,0.32,93.0,83.0,9.0,1607.0,Nintendo,E,3.0,1
181,265,Fable II,X360,2008.0,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0.41,89.0,95.0,6.5,2423.0,Lionhead Studios,M,8.0,1
182,266,Namco Museum,GBA,2001.0,Misc,Namco Bandai Games,3.0,1.11,0.05,0.07,79.0,10.0,7.3,6.0,Mass Media,E,15.0,1
183,267,Batman: Arkham Asylum,PS3,2009.0,Action,Eidos Interactive,2.24,1.31,0.07,0.61,91.0,70.0,8.9,1122.0,Rocksteady Studios,T,7.0,1
184,268,Metal Gear Solid 3: Snake Eater,PS2,2004.0,Action,Konami Digital Entertainment,1.46,0.0,0.83,1.93,91.0,68.0,9.3,955.0,KCEJ,M,12.0,1
185,269,Assassin's Creed: Revelations,PS3,2011.0,Action,Ubisoft,1.41,2.01,0.1,0.7,80.0,39.0,7.5,613.0,Ubisoft Montreal,M,5.0,1
186,270,Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,88.0,39.0,6.2,1749.0,Bethesda Game Studios,M,1.0,1
187,271,FIFA 14,X360,2013.0,Sports,Electronic Arts,0.92,2.89,0.01,0.4,84.0,41.0,4.2,435.0,EA Canada,E,3.0,1
188,272,Daxter,PSP,2006.0,Platform,Sony Computer Entertainment,2.45,1.01,0.0,0.75,85.0,59.0,8.7,109.0,Ready at Dawn,E10+,10.0,1
189,274,FIFA Soccer 06,PS2,2005.0,Sports,Electronic Arts,0.78,2.55,0.04,0.84,80.0,32.0,7.8,47.0,EA Canada,E,11.0,1
190,275,EyeToy Play,PS2,2003.0,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,80.0,32.0,7.5,22.0,"SCEE, Zoe Mode",E,13.0,1
191,276,Gran Turismo 5 Prologue,PS3,2007.0,Racing,Sony Computer Entertainment,1.28,1.82,0.57,0.52,80.0,67.0,7.1,120.0,Polyphony Digital,E,9.0,1
192,277,Assassin's Creed: Revelations,X360,2011.0,Action,Ubisoft,2.25,1.47,0.04,0.43,80.0,77.0,7.2,564.0,Ubisoft Montreal,M,5.0,1
193,280,Street Fighter IV,PS3,2009.0,Fighting,Capcom,2.03,1.04,0.58,0.52,94.0,61.0,7.3,330.0,Capcom,T,7.0,1
194,283,Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,3.36,0.21,0.01,0.56,95.0,25.0,7.7,65.0,EA Sports,E,14.0,1
195,284,Half-Life,PC,1997.0,Shooter,Vivendi Games,4.03,0.0,0.09,0.0,96.0,24.0,9.1,3161.0,Valve Software,M,19.0,1
196,288,World of Warcraft: The Burning Crusade,PC,2007.0,Role-Playing,Activision,2.57,1.52,0.0,0.0,91.0,46.0,7.9,785.0,Blizzard Entertainment,T,9.0,1
197,289,Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,1.1,2.15,0.21,0.61,88.0,31.0,8.4,809.0,EA DICE,M,0.0,1
198,290,God of War II,PS2,2007.0,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,93.0,70.0,8.9,709.0,SCE Santa Monica,M,9.0,1
199,292,Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2.66,1.03,0.04,0.33,84.0,81.0,8.1,769.0,Obsidian Entertainment,M,6.0,1
200,293,Forza Motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,2.35,1.27,0.03,0.41,90.0,66.0,8.3,381.0,Turn 10,E,9.0,1
201,294,Carnival Games,Wii,2007.0,Misc,Take-Two Interactive,2.12,1.47,0.05,0.42,56.0,27.0,6.0,44.0,Cat Daddy Games,E,9.0,1
202,295,Watch Dogs,PS4,2014.0,Action,Ubisoft,1.4,1.9,0.11,0.64,80.0,80.0,6.3,2996.0,Ubisoft Montreal,M,2.0,1
203,297,Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.68,1.51,0.51,0.35,85.0,25.0,8.5,117.0,Namco,T,16.0,1
204,298,Far Cry 4,PS4,2014.0,Shooter,Ubisoft,1.13,2.18,0.1,0.63,85.0,83.0,7.7,1653.0,Ubisoft Montreal,M,2.0,1
205,302,Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.87,0.05,0.38,89.0,76.0,8.6,681.0,Valve Software,M,7.0,1
206,303,The Witcher 3: Wild Hunt,PS4,2015.0,Role-Playing,Namco Bandai Games,1.02,2.13,0.23,0.59,92.0,79.0,9.2,10179.0,CD Projekt Red Studio,M,1.0,1
207,304,Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,1.19,2.07,0.08,0.62,70.0,40.0,4.9,2050.0,"Ubisoft, Ubisoft Montreal",M,2.0,1
208,305,Batman: Arkham Knight,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,1.53,1.69,0.1,0.64,87.0,89.0,7.6,2679.0,Rocksteady Studios,M,1.0,1
209,306,The Legend of Zelda: Skyward Sword,Wii,2011.0,Action,Nintendo,2.03,1.16,0.37,0.38,93.0,81.0,8.0,1958.0,Nintendo,E10+,5.0,1
210,307,Fallout 3,PS3,2008.0,Role-Playing,Bethesda Softworks,2.15,1.13,0.07,0.59,90.0,57.0,8.0,910.0,Bethesda Game Studios,M,8.0,1
211,308,Professor Layton and the Diabolical Box,DS,2007.0,Puzzle,Nintendo,0.9,1.76,0.92,0.37,84.0,65.0,8.8,72.0,Level 5,E10+,9.0,1
212,310,EA Sports Active,Wii,2009.0,Sports,Electronic Arts,2.09,1.35,0.06,0.4,81.0,27.0,8.7,39.0,EA Canada,E,7.0,1
213,311,Tony Hawk's Underground,PS2,2003.0,Sports,Activision,2.29,1.17,0.01,0.42,90.0,38.0,8.7,121.0,Neversoft Entertainment,T,13.0,1
214,312,Monster Hunter 4 Ultimate,3DS,2014.0,Role-Playing,Nintendo,0.68,0.48,2.62,0.11,86.0,80.0,8.7,348.0,Capcom,T,2.0,1
215,313,The Elder Scrolls V: Skyrim,PC,2011.0,Role-Playing,Bethesda Softworks,1.16,2.12,0.0,0.6,94.0,32.0,8.1,9073.0,Bethesda Game Studios,M,5.0,1
216,314,NBA 2K16,PS4,2015.0,Sports,Take-Two Interactive,2.49,0.66,0.03,0.69,87.0,51.0,6.7,364.0,Visual Concepts,E10+,1.0,1
217,315,Tekken 5,PS2,2005.0,Fighting,Namco Bandai Games,0.93,1.94,0.31,0.7,88.0,62.0,8.6,229.0,Namco,T,11.0,1
218,317,MotorStorm,PS3,2006.0,Racing,Sony Computer Entertainment,1.53,1.6,0.06,0.67,84.0,9.0,7.4,220.0,Evolution Studios,T,10.0,1
219,319,World Soccer Winning Eleven 8 International,PS2,2004.0,Sports,Konami Digital Entertainment,0.16,1.89,1.12,0.68,91.0,26.0,9.1,38.0,KCET,E,12.0,1
220,320,Sports Champions,PS3,2010.0,Sports,Sony Computer Entertainment,2.13,1.12,0.1,0.5,76.0,64.0,7.9,104.0,"SCEA, Zindagi Games",E10+,6.0,1
221,323,Call of Duty: Ghosts,PS4,2013.0,Shooter,Activision,1.78,1.43,0.05,0.57,78.0,49.0,3.7,1564.0,Infinity Ward,M,3.0,1
222,324,Flash Focus: Vision Training in Minutes a Day,DS,2007.0,Misc,Nintendo,0.86,1.56,1.05,0.35,59.0,22.0,4.0,4.0,"Nintendo, Namco Bandai Games",E,9.0,1
223,325,Tom Clancy's The Division,PS4,2016.0,Shooter,Ubisoft,1.35,1.7,0.15,0.6,80.0,64.0,7.0,2219.0,Massive Entertainment,M,0.0,1
224,326,Big Brain Academy: Wii Degree,Wii,2007.0,Misc,Nintendo,1.05,1.91,0.41,0.42,68.0,33.0,6.9,39.0,Nintendo,E,9.0,1
225,329,LEGO Indiana Jones: The Original Adventures,X360,2008.0,Action,Activision,2.4,1.01,0.0,0.36,77.0,60.0,7.5,66.0,Traveller's Tales,E10+,8.0,1
226,330,The Sims: Unleashed,PC,2002.0,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,79.0,21.0,8.0,29.0,Maxis,T,14.0,1
227,332,Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.37,2.0,0.14,0.22,64.0,11.0,7.5,41.0,Argonaut Games,E,15.0,1
228,335,Super Paper Mario,Wii,2007.0,Platform,Nintendo,1.95,0.86,0.59,0.31,85.0,56.0,7.9,417.0,Intelligent Systems,E,9.0,1
229,336,Spyro: Year of the Dragon,PS,2000.0,Platform,Sony Computer Entertainment,1.93,1.58,0.0,0.19,91.0,15.0,8.8,207.0,Insomniac Games,E,16.0,1
230,337,Assassin's Creed IV: Black Flag,PS3,2013.0,Action,Ubisoft,1.33,1.68,0.13,0.57,88.0,36.0,8.1,840.0,Ubisoft,M,3.0,1
231,338,FIFA Soccer 2005,PS2,2004.0,Sports,Electronic Arts,0.58,2.48,0.04,0.59,81.0,27.0,7.6,56.0,EA Canada,E,12.0,1
232,341,Tony Hawk's Pro Skater 4,PS2,2002.0,Sports,Activision,2.13,1.18,0.01,0.35,94.0,27.0,8.5,128.0,Neversoft Entertainment,T,14.0,1
233,343,MySims,DS,2007.0,Simulation,Electronic Arts,1.58,1.59,0.08,0.41,67.0,15.0,7.3,13.0,TOSE,E,9.0,1
234,344,Midnight Club 3: DUB Edition,PSP,2005.0,Racing,Take-Two Interactive,1.65,1.21,0.0,0.79,74.0,34.0,8.4,31.0,Rockstar Leeds,E10+,11.0,1
235,346,SOCOM: U.S. Navy SEALs,PS2,2002.0,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,82.0,42.0,7.9,82.0,Zipper Interactive,M,14.0,1
236,347,Jak and Daxter: The Precursor Legacy,PS2,2001.0,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,90.0,35.0,8.7,312.0,Naughty Dog,E,15.0,1
237,349,Pro Evolution Soccer 2008,PS2,2007.0,Sports,Konami Digital Entertainment,0.05,0.0,0.64,2.93,82.0,10.0,7.9,38.0,Konami,E,9.0,1
238,350,Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,0.25,96.0,38.0,8.9,1013.0,Capcom,M,11.0,1
239,351,Guitar Hero: World Tour,Wii,2008.0,Misc,Activision,2.32,0.96,0.0,0.34,86.0,18.0,7.6,71.0,Vicarious Visions,T,8.0,1
240,352,FIFA Soccer 10,PS3,2009.0,Sports,Electronic Arts,0.6,2.45,0.05,0.52,91.0,56.0,7.6,203.0,EA Sports,E,7.0,1
241,353,Star Wars: Battlefront,PS2,2004.0,Shooter,LucasArts,1.93,1.22,0.03,0.44,82.0,36.0,8.7,142.0,Pandemic Studios,T,12.0,1
242,355,The Simpsons: Road Rage,PS2,2001.0,Racing,Electronic Arts,2.02,1.17,0.0,0.42,64.0,23.0,7.7,32.0,Fox Interactive,T,15.0,1
243,356,Luigi's Mansion,GC,2001.0,Action,Nintendo,2.38,0.67,0.46,0.1,78.0,34.0,8.5,161.0,Nintendo,E,15.0,1
244,357,Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.35,1.55,0.17,0.51,85.0,18.0,6.9,1580.0,EA DICE,M,3.0,1
245,358,Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,2.18,1.02,0.03,0.37,84.0,30.0,9.0,268.0,Pandemic Studios,T,11.0,1
246,360,Cooking Mama 2: Dinner With Friends,DS,2007.0,Simulation,505 Games,1.6,1.49,0.1,0.39,70.0,39.0,8.0,9.0,Office Create,E,9.0,1
247,363,Grand Theft Auto: Liberty City Stories,PS2,2006.0,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,78.0,49.0,7.8,112.0,Rockstar Leeds,M,10.0,1
248,364,The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,72.0,49.0,6.8,88.0,Team Soho,M,14.0,1
249,366,James Bond 007: Agent Under Fire,PS2,2001.0,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,72.0,27.0,7.9,48.0,EA Redwood Shores,T,15.0,1
250,369,FIFA Soccer 11,X360,2010.0,Sports,Electronic Arts,0.71,2.39,0.02,0.4,88.0,66.0,7.5,155.0,EA Sports,E,6.0,1
251,371,Left 4 Dead,X360,2008.0,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,89.0,67.0,7.9,1309.0,Certain Affinity,M,8.0,1
252,373,Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,2.27,0.9,0.0,0.33,72.0,59.0,4.1,1005.0,"Ubisoft, Ubisoft Montreal",M,2.0,1
253,375,Resident Evil 5,X360,2009.0,Action,Capcom,2.11,0.93,0.12,0.34,83.0,91.0,7.5,523.0,Capcom,M,7.0,1
254,376,Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft,2.85,0.38,0.03,0.24,89.0,81.0,8.3,693.0,Ubisoft Montreal,M,6.0,1
255,378,Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,80.0,14.0,5.8,579.0,EA DICE,M,3.0,1
256,379,Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,2.2,0.95,0.02,0.31,92.0,78.0,8.7,1080.0,Rocksteady Studios,T,7.0,1
257,380,Battlefield 4,X360,2013.0,Shooter,Electronic Arts,2.15,1.01,0.02,0.31,79.0,21.0,5.6,542.0,EA DICE,M,3.0,1
258,381,Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,88.0,75.0,8.6,869.0,EA DICE,M,6.0,1
259,383,Guitar Hero: On Tour,DS,2008.0,Misc,Activision,2.1,1.01,0.01,0.35,71.0,70.0,8.8,29.0,Vicarious Visions,E10+,8.0,1
260,384,Clubhouse Games,DS,2006.0,Misc,Nintendo,0.59,1.79,0.73,0.34,83.0,30.0,8.4,28.0,Agenda,E,10.0,1
261,386,Borderlands,X360,2009.0,Shooter,Take-Two Interactive,2.4,0.71,0.03,0.29,84.0,83.0,8.2,715.0,Gearbox Software,M,7.0,1
262,387,Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,79.0,23.0,8.3,126.0,Namco,T,14.0,1
263,389,Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive,1.13,2.07,0.0,0.22,70.0,15.0,8.0,67.0,DMA Design,T,18.0,1
264,390,Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,93.0,86.0,8.2,3943.0,"Kojima Productions, Moby Dick Studio",M,1.0,1
265,391,Spider-Man 2,PS2,2004.0,Action,Activision,1.75,1.2,0.02,0.43,80.0,50.0,8.9,106.0,Treyarch,T,12.0,1
266,393,FIFA Soccer 2003,PS2,2002.0,Sports,Electronic Arts,0.46,2.28,0.05,0.61,88.0,15.0,6.7,35.0,EA Canada,E,14.0,1
267,394,LittleBigPlanet 2,PS3,2011.0,Platform,Sony Computer Entertainment,1.83,1.05,0.06,0.46,91.0,86.0,8.4,657.0,Media Molecule,E,5.0,1
268,395,Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0.17,68.0,12.0,8.2,99.0,Eurocom Entertainment Software,E,16.0,1
269,396,Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft,0.81,1.99,0.07,0.52,76.0,86.0,6.8,1319.0,Ubisoft Quebec,M,1.0,1
270,397,LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0.0,0.32,76.0,49.0,7.9,75.0,Traveller's Tales,E10+,8.0,1
271,398,Destiny,XOne,2014.0,Shooter,Activision,2.14,0.92,0.0,0.31,75.0,11.0,5.5,1735.0,"Bungie Software, Bungie",T,2.0,1
272,401,Far Cry 3,PS3,2012.0,Shooter,Ubisoft,0.88,1.7,0.1,0.67,90.0,32.0,8.5,1041.0,Ubisoft Montreal,M,4.0,1
273,404,James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,77.0,20.0,8.5,66.0,Eurocom Entertainment Software,T,14.0,1
274,407,Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts,1.47,1.39,0.03,0.43,60.0,34.0,7.2,82.0,Double Helix Games,T,11.0,1
275,408,The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,Nintendo,1.4,0.91,0.74,0.26,87.0,75.0,7.8,228.0,Nintendo,E10+,7.0,1
276,409,Max Payne,PS2,2001.0,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,80.0,21.0,8.5,86.0,Rockstar Toronto,M,15.0,1
277,410,Assassin's Creed IV: Black Flag,X360,2013.0,Action,Ubisoft,1.9,1.11,0.01,0.29,86.0,35.0,7.9,701.0,Ubisoft,M,3.0,1
278,411,The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,1.5,1.28,0.05,0.46,85.0,31.0,8.7,105.0,EA Games,T,13.0,1
279,413,Gears of War: Ultimate Edition,XOne,2015.0,Shooter,Microsoft Game Studios,2.61,0.33,0.0,0.34,82.0,74.0,7.5,563.0,"Splash Damage, The Coalition",M,1.0,1
280,414,True Crime: Streets of LA,PS2,2003.0,Action,Activision,1.89,1.05,0.02,0.31,77.0,39.0,8.0,94.0,"Luxoflux, Inc.",M,13.0,1
281,415,Professor Layton and the Unwound Future,DS,2008.0,Puzzle,Nintendo,0.6,1.57,0.82,0.27,86.0,62.0,9.2,111.0,Level 5,E10+,8.0,1
282,417,FIFA 16,XOne,2015.0,Sports,Electronic Arts,0.89,2.12,0.0,0.24,84.0,45.0,4.4,459.0,EA Sports,E,1.0,1
283,418,Wii Music,Wii,2008.0,Misc,Nintendo,1.35,1.11,0.46,0.32,63.0,43.0,4.6,116.0,Nintendo,E,8.0,1
284,420,Madden NFL 16,PS4,2015.0,Sports,Electronic Arts,2.34,0.3,0.0,0.6,83.0,37.0,5.9,180.0,EA Sports,E,1.0,1
285,421,Gran Turismo 6,PS3,2013.0,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,81.0,81.0,7.7,758.0,Polyphony Digital,E,3.0,1
286,422,Halo: The Master Chief Collection,XOne,2014.0,Shooter,Microsoft Game Studios,1.91,1.0,0.03,0.29,85.0,69.0,7.2,1267.0,343 Industries,M,2.0,1
287,424,Super Mario Maker,WiiU,2015.0,Platform,Nintendo,1.18,0.89,0.94,0.2,88.0,85.0,8.7,691.0,Nintendo,E,1.0,1
288,429,God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.48,1.0,0.04,0.66,91.0,79.0,8.6,565.0,Ready at Dawn,M,8.0,1
289,430,Enter the Matrix,PS2,2003.0,Action,Atari,1.78,1.12,0.09,0.19,62.0,30.0,8.1,137.0,Shiny Entertainment,T,13.0,1
290,431,Crisis Core: Final Fantasy VII,PSP,2007.0,Role-Playing,Square Enix,1.35,0.59,0.8,0.43,83.0,67.0,8.0,463.0,Square Enix,T,9.0,1
291,432,Dance Central,X360,2010.0,Misc,MTV Games,2.15,0.76,0.01,0.26,82.0,63.0,7.6,85.0,Harmonix Music Systems,T,6.0,1
292,433,L.A. Noire,PS3,2011.0,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,89.0,78.0,7.7,1010.0,Team Bondi,M,5.0,1
293,434,Ace Combat 04: Shattered Skies,PS2,2001.0,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,89.0,22.0,9.1,95.0,Namco,E,15.0,1
294,435,Animal Crossing,GC,2001.0,Simulation,Nintendo,1.92,0.16,0.99,0.09,87.0,42.0,8.9,137.0,Nintendo,E,15.0,1
295,436,FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts,0.68,0.0,0.0,2.46,83.0,12.0,6.5,36.0,EA Canada,E,9.0,1
296,438,Spider-Man,PS,2000.0,Action,Activision,1.7,1.25,0.02,0.16,87.0,19.0,9.0,107.0,Neversoft Entertainment,E,16.0,1
297,439,Mario Party 9,Wii,2012.0,Misc,Nintendo,1.06,1.09,0.76,0.22,73.0,45.0,6.8,155.0,Nd Cube,E,4.0,1
298,442,Sonic Rush,DS,2005.0,Platform,Sega,1.21,1.56,0.06,0.29,82.0,43.0,8.5,101.0,"Dimps Corporation, Sonic Team",E,11.0,1
299,444,Rhythm Heaven,DS,2008.0,Misc,Nintendo,0.55,0.5,1.93,0.13,83.0,48.0,9.0,63.0,Nintendo,E,8.0,1
300,445,Fallout: New Vegas,PS3,2010.0,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,82.0,57.0,7.8,492.0,Obsidian Entertainment,M,6.0,1
301,446,Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo,0.9,1.0,1.03,0.17,81.0,12.0,7.8,10.0,Indies Zero,E,10.0,1
302,447,The Elder Scrolls IV: Oblivion,PS3,2007.0,Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,93.0,45.0,8.0,604.0,4J Studios,M,9.0,1
303,448,The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo,1.4,1.01,0.46,0.23,91.0,81.0,8.9,1057.0,Nintendo,E,3.0,1
304,449,Resident Evil 6,PS3,2012.0,Shooter,Capcom,0.88,0.94,0.88,0.4,74.0,34.0,5.4,1304.0,Capcom,M,4.0,1
305,450,Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,96.0,98.0,8.9,3143.0,BioWare,M,6.0,1
306,451,Dragon Ball Z: Budokai,PS2,2002.0,Fighting,Atari,2.17,0.28,0.55,0.08,67.0,28.0,7.9,71.0,Dimps Corporation,T,14.0,1
307,452,Madden NFL 2002,PS2,2001.0,Sports,Electronic Arts,2.5,0.16,0.01,0.42,94.0,23.0,7.9,46.0,EA Sports,E,15.0,1
308,455,The Sims: Vacation,PC,2002.0,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,75.0,18.0,7.8,22.0,Maxis,T,14.0,1
309,457,Animal Crossing: Happy Home Designer,3DS,2015.0,Simulation,Nintendo,0.51,1.02,1.4,0.12,66.0,60.0,6.9,106.0,Nintendo,E,1.0,1
310,458,The Sims 4,PC,2014.0,Simulation,Electronic Arts,1.0,1.82,0.0,0.23,70.0,74.0,3.9,2057.0,Maxis,T,2.0,1
311,459,Borderlands 2,X360,2012.0,Shooter,Take-Two Interactive,1.89,0.88,0.04,0.25,89.0,59.0,8.2,892.0,Gearbox Software,M,4.0,1
312,460,LEGO Batman: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0.0,0.29,72.0,16.0,8.0,16.0,TT Fusion,E10+,8.0,1
313,461,Kung Fu Panda,X360,2008.0,Action,Activision,1.91,0.84,0.0,0.29,75.0,42.0,7.4,32.0,"Luxoflux, Inc.",E10+,8.0,1
314,462,Mass Effect 3,X360,2012.0,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,93.0,74.0,5.8,3725.0,BioWare,M,4.0,1
315,463,Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment,1.29,1.21,0.06,0.47,87.0,107.0,7.7,2759.0,Quantic Dream,M,6.0,1
316,465,Saints Row 2,X360,2008.0,Action,THQ,1.94,0.79,0.02,0.28,81.0,75.0,8.1,307.0,Volition Inc.,M,8.0,1
317,466,Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft,1.85,1.04,0.0,0.13,93.0,46.0,8.5,121.0,Ubisoft Montreal,T,14.0,1
318,469,FIFA 14,PS4,2013.0,Sports,Electronic Arts,0.61,1.85,0.11,0.44,87.0,26.0,6.3,616.0,EA Canada,E,3.0,1
319,470,Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment,1.4,1.06,0.08,0.47,91.0,94.0,8.1,1505.0,Guerrilla,M,7.0,1
320,471,Far Cry 3,X360,2012.0,Shooter,Ubisoft,1.38,1.32,0.02,0.28,91.0,39.0,8.6,1247.0,Ubisoft Montreal,M,4.0,1
321,472,Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,73.0,78.0,7.0,131.0,Junction Point,E,6.0,1
322,473,NBA 2K13,X360,2012.0,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,88.0,41.0,7.2,131.0,Visual Concepts,E,4.0,1
323,474,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari,1.15,0.0,0.76,1.09,73.0,24.0,9.2,173.0,"Spike, Namco Bandai Games",T,9.0,1
